Date,I
01/08/2013,48.540000000000006
02/08/2013,53.58
03/08/2013,39.989999999999995
04/08/2013,30.64
05/08/2013,29.05
06/08/2013,35.75
07/08/2013,25.560000000000002
08/08/2013,22.099999999999998
09/08/2013,19.86
10/08/2013,33.19
11/08/2013,30.72
12/08/2013,21.869999999999997
13/08/2013,18.13
14/08/2013,14.079999999999998
15/08/2013,12.14
16/08/2013,10.040000000000001
17/08/2013,11.96
18/08/2013,7.43
19/08/2013,12.98
20/08/2013,10.64
21/08/2013,7.59
22/08/2013,11.16
23/08/2013,31.61
24/08/2013,20.93
25/08/2013,16.45
26/08/2013,9.8
27/08/2013,9.26
28/08/2013,6.9
29/08/2013,19.14
30/08/2013,19.78
31/08/2013,13.95
01/09/2013,9.84
02/09/2013,8.99
03/09/2013,8.33
04/09/2013,6.97
05/09/2013,6.4399999999999995
06/09/2013,5.85
07/09/2013,5.859999999999999
08/09/2013,5.9
09/09/2013,4.73
10/09/2013,4.63
11/09/2013,10.1
12/09/2013,8.81
13/09/2013,22.24
14/09/2013,51.43
15/09/2013,61.349999999999994
16/09/2013,31.84
17/09/2013,23.0
18/09/2013,14.370000000000001
19/09/2013,13.23
20/09/2013,11.66
21/09/2013,9.52
22/09/2013,10.77
23/09/2013,5.46
24/09/2013,9.27
25/09/2013,9.4
26/09/2013,8.47
27/09/2013,7.63
28/09/2013,7.11
29/09/2013,16.53
30/09/2013,26.689999999999998
01/10/2013,26.330000000000002
02/10/2013,22.41
03/10/2013,15.690000000000001
04/10/2013,10.79
05/10/2013,11.6
06/10/2013,8.64
07/10/2013,8.120000000000001
08/10/2013,11.45
09/10/2013,10.23
10/10/2013,16.94
11/10/2013,12.91
12/10/2013,8.92
13/10/2013,9.75
14/10/2013,8.13
15/10/2013,6.79
16/10/2013,7.63
17/10/2013,8.43
18/10/2013,5.75
19/10/2013,7.37
20/10/2013,6.050000000000001
21/10/2013,5.8100000000000005
22/10/2013,4.48
23/10/2013,4.49
24/10/2013,3.94
25/10/2013,4.5
26/10/2013,4.5
27/10/2013,3.99
28/10/2013,3.7699999999999996
29/10/2013,3.4699999999999998
30/10/2013,3.78
31/10/2013,3.8099999999999996
01/11/2013,3.67
02/11/2013,3.9
03/11/2013,2.9
04/11/2013,5.22
05/11/2013,2.65
06/11/2013,2.9699999999999998
07/11/2013,2.6399999999999997
08/11/2013,5.859999999999999
09/11/2013,1.69
10/11/2013,4.75
11/11/2013,3.7800000000000002
12/11/2013,2.0
13/11/2013,3.81
14/11/2013,2.73
15/11/2013,2.51
16/11/2013,1.85
17/11/2013,1.9900000000000002
18/11/2013,1.31
19/11/2013,2.0100000000000002
20/11/2013,3.37
21/11/2013,1.38
22/11/2013,2.67
23/11/2013,2.81
24/11/2013,4.11
25/11/2013,3.89
26/11/2013,7.790000000000001
27/11/2013,6.52
28/11/2013,5.710000000000001
29/11/2013,4.52
30/11/2013,4.83
01/12/2013,3.54
02/12/2013,4.43
03/12/2013,3.08
04/12/2013,3.83
05/12/2013,3.86
06/12/2013,4.26
07/12/2013,3.87
08/12/2013,4.17
09/12/2013,5.13
10/12/2013,5.86
11/12/2013,5.13
12/12/2013,7.109999999999999
13/12/2013,6.36
14/12/2013,5.44
15/12/2013,1.98
16/12/2013,2.75
17/12/2013,5.449999999999999
18/12/2013,4.01
19/12/2013,2.61
20/12/2013,4.76
21/12/2013,4.74
22/12/2013,2.07
23/12/2013,2.53
24/12/2013,5.25
25/12/2013,2.6
26/12/2013,1.4
27/12/2013,2.61
28/12/2013,4.57
29/12/2013,1.07
30/12/2013,1.1400000000000001
31/12/2013,4.56
01/01/2014,2.34
02/01/2014,1.8499999999999999
03/01/2014,1.8699999999999999
04/01/2014,3.08
05/01/2014,2.42
06/01/2014,2.0900000000000003
07/01/2014,1.49
08/01/2014,1.3199999999999998
09/01/2014,2.71
10/01/2014,1.33
11/01/2014,1.53
12/01/2014,1.3
13/01/2014,1.67
14/01/2014,1.92
15/01/2014,0.99
16/01/2014,2.19
17/01/2014,1.0699999999999998
18/01/2014,0.89
19/01/2014,1.58
20/01/2014,1.77
21/01/2014,1.67
22/01/2014,1.69
23/01/2014,0.55
24/01/2014,2.29
25/01/2014,1.77
26/01/2014,2.35
27/01/2014,1.34
28/01/2014,0.72
29/01/2014,1.5
30/01/2014,1.3699999999999999
31/01/2014,6.6499999999999995
