Date,I
01/01/2015,2.9178144
02/01/2015,2.2498560000000003
03/01/2015,6.9926112
04/01/2015,6.5625984
05/01/2015,11.3798304
06/01/2015,2.2044096
07/01/2015,4.7108736
08/01/2015,10.531468799999999
09/01/2015,9.9385056
10/01/2015,4.946832000000001
11/01/2015,2.1368448
12/01/2015,7.744896000000001
13/01/2015,2.0850912
14/01/2015,1.4395104
15/01/2015,2.1308832
16/01/2015,0.779328
17/01/2015,3.5076672
18/01/2015,1.7698175999999999
19/01/2015,0.8938079999999999
20/01/2015,1.6930944
21/01/2015,1.1315808
22/01/2015,2.7679104
23/01/2015,0.44461439999999997
24/01/2015,2.4228288
25/01/2015,1.4179968
26/01/2015,2.5642655999999997
27/01/2015,1.2541824
28/01/2015,1.8207936
29/01/2015,2.8384128
30/01/2015,0.5882112
31/01/2015,2.5481952000000003
01/02/2015,2.012688
02/02/2015,3.402864
03/02/2015,3.5822304
04/02/2015,6.1534944
05/02/2015,10.6822368
06/02/2015,1.8210528
07/02/2015,5.486832
08/02/2015,12.076214400000001
09/02/2015,8.5568832
10/02/2015,4.475088
11/02/2015,2.3874048
12/02/2015,6.4473408
13/02/2015,1.041984
14/02/2015,2.8178496
15/02/2015,0.9602496
16/02/2015,3.6451296
17/02/2015,2.7342144
18/02/2015,2.4109920000000002
19/02/2015,3.0472416
20/02/2015,1.4274144
21/02/2015,3.0127680000000003
22/02/2015,4.4423424
23/02/2015,1.9813248
24/02/2015,3.9954816
25/02/2015,5.913216
26/02/2015,3.0472416000000004
27/02/2015,4.5538848
28/02/2015,3.9003552
