Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/04/2020,5.284000000000001,5.293,5.202,5.26,5.253,5.282,5.279999999999999,5.228,5.301,5.316,5.245,5.223000000000001,5.255,5.279,5.224,5.333,5.236,5.211,5.24,5.235,5.211,5.2780000000000005,5.293,5.21,5.248,5.263,5.183,5.246,5.241,5.269,5.279,5.766,6.215999999999999,6.6530000000000005,5.25,5.234,5.196,5.128,5.71,5.246,7.083,5.285,5.263,5.394,6.142
02/04/2020,4.643,4.704000000000001,4.589,4.678,4.664,4.685,4.658,4.572,4.664,4.78,4.6240000000000006,4.562,4.916,5.199999999999999,4.573,4.7219999999999995,6.856,4.5600000000000005,4.609,4.612,4.562,4.639,4.654999999999999,4.534000000000001,4.5920000000000005,4.629,4.577,4.628,4.576,4.651,4.652,7.984,6.194,6.8260000000000005,4.657,4.6530000000000005,4.56,4.484,5.742,4.595,8.034,4.683,4.948,4.849,5.904
03/04/2020,4.121,4.593999999999999,4.051,5.173,4.14,4.173,4.192,4.043,4.096,4.248,4.117,4.021,4.542,4.949,4.025,4.201,7.545999999999999,4.114,4.087,6.438000000000001,4.061999999999999,4.159,4.113,3.9800000000000004,4.133,4.097,4.059,4.182,4.04,4.1209999999999996,4.122,8.721,5.841,6.5120000000000005,4.1370000000000005,4.13,3.998,3.9530000000000003,5.478,4.165,8.946,4.213,4.513999999999999,4.318,5.338
04/04/2020,3.7270000000000003,4.318,3.75,5.572,3.741,3.755,3.803,3.699,4.389,4.059,3.729,3.689,4.13,4.579,4.035,3.777,7.567,3.9490000000000003,4.237,8.0,3.697,3.745,3.7169999999999996,3.6719999999999997,3.746,3.7169999999999996,3.691,3.821,3.6959999999999997,3.739,3.737,8.131,5.606,5.927,3.748,3.7350000000000003,3.668,3.651,4.97,3.8,9.174,3.808,4.031000000000001,3.864,4.714
05/04/2020,3.4939999999999998,3.909,3.5340000000000003,5.518,3.5090000000000003,3.635,3.556,3.4699999999999998,4.654999999999999,5.964,3.509,4.6899999999999995,4.3469999999999995,4.173,82.384,3.5519999999999996,7.196,3.747,5.321,8.823,3.469,3.5039999999999996,3.482,3.4539999999999997,3.5100000000000002,3.481,3.4699999999999998,3.559,3.466,3.502,3.5010000000000003,7.779,6.815999999999999,6.797000000000001,3.523,3.495,3.452,3.447,4.3709999999999996,3.537,8.803,3.5780000000000003,3.697,3.593,4.181
06/04/2020,3.3320000000000003,3.603,3.3280000000000003,5.281000000000001,3.3360000000000003,3.451,3.3579999999999997,3.3040000000000003,6.449,7.3629999999999995,3.341,12.997,4.281,3.823,136.804,3.349,6.554,5.21,5.5280000000000005,9.201,3.3000000000000003,4.444,3.323,3.287,3.3600000000000003,3.3120000000000003,3.3019999999999996,3.365,3.299,3.335,3.55,7.854000000000001,8.584,7.787,3.343,3.3240000000000003,8.414,3.2750000000000004,3.917,3.8049999999999997,8.177,3.366,3.448,3.367,3.7779999999999996
07/04/2020,3.1769999999999996,3.617,3.311,5.192,3.465,3.25,3.2089999999999996,4.484999999999999,44.041999999999994,8.177999999999999,3.194,18.664,4.071,8.315,48.099999999999994,3.1899999999999995,6.591,5.611,5.202999999999999,9.227,3.1369999999999996,5.286,3.165,3.126,4.585,3.143,3.143,3.21,3.1340000000000003,3.1799999999999997,3.678,7.527,9.173,8.148,3.1849999999999996,3.1719999999999997,10.78,3.722,3.592,3.707,7.526,3.206,3.247,3.205,3.459
08/04/2020,3.048,5.3870000000000005,4.657,5.295,3.2720000000000002,3.112,3.327,5.649,72.971,10.049,3.053,17.271,3.813,17.247,31.636000000000003,3.031,6.994999999999999,5.303,4.7059999999999995,12.415,2.9779999999999998,5.285,3.0140000000000002,2.965,4.971,2.979,3.06,3.065,2.98,3.022,3.575,6.919,9.219000000000001,8.178,3.033,3.028,9.699,6.028,3.2729999999999997,3.38,6.574,3.0599999999999996,3.096,3.0549999999999997,3.2169999999999996
09/04/2020,2.9130000000000003,8.088999999999999,5.868,5.026,3.097,2.9549999999999996,3.283,5.737,30.756999999999998,10.63,2.9130000000000003,15.094000000000001,3.511,20.538,26.07,2.946,6.811,4.836,4.261,14.295,2.826,4.865,2.87,2.806,4.776,2.823,4.523,2.9210000000000003,2.832,2.876,3.349,6.09,8.663,13.850000000000001,2.912,2.875,9.013,7.531,3.329,6.16,6.3180000000000005,2.914,3.942,2.9010000000000002,3.151
10/04/2020,2.786,10.573,6.108,4.619,2.867,2.818,3.137,5.257,23.64,10.471,2.774,13.417000000000002,3.198,16.932000000000002,21.153,3.2439999999999998,6.204000000000001,4.212,3.791,12.751,2.68,4.459,2.727,2.654,5.152,2.685,6.161,2.791,2.686,2.7329999999999997,3.068,5.3100000000000005,7.774,51.131,3.154,2.724,8.046,8.708,3.094,17.975,12.155,3.099,4.795,2.7439999999999998,2.98
11/04/2020,2.656,10.828,5.5809999999999995,4.4719999999999995,2.717,2.682,3.076,8.017,20.42,9.946,2.636,13.878,3.218,15.499,21.607,3.235,5.476,4.1259999999999994,3.4589999999999996,11.584,2.534,3.919,3.71,2.5060000000000002,5.188,2.5389999999999997,7.441,2.6660000000000004,3.032,2.606,2.823,4.604,6.686999999999999,77.213,2.947,4.016,6.97,11.715,2.863,23.345,18.09,3.093,5.543,2.591,2.825
12/04/2020,2.526,9.778,4.845,4.035,2.5780000000000003,2.546,2.979,9.439,21.124000000000002,10.129999999999999,2.6,14.335,3.5,14.162,28.322000000000003,3.05,4.802,3.8179999999999996,3.164,10.472999999999999,2.391,3.4219999999999997,7.241999999999999,2.36,12.507,2.72,7.924,2.545,8.484,2.485,2.612,3.932,8.256,56.822,2.66,4.401,6.4719999999999995,17.308999999999997,2.718,19.641,18.152,3.4379999999999997,5.635,2.4450000000000003,2.79
13/04/2020,2.395,9.068,4.071,5.914,2.444,2.82,2.786,9.474,24.767,9.546,6.7829999999999995,13.507,3.435,14.659,33.658,2.754,4.276,3.553,2.933,9.100999999999999,2.25,3.011,8.801,2.216,18.675,3.589,7.784,2.423,10.737,2.365,2.449,3.519,15.703,67.798,2.7670000000000003,4.189,5.84,19.589,2.575,16.778,16.111,4.522,5.8839999999999995,2.307,2.902
14/04/2020,2.2640000000000002,7.955,3.423,14.132000000000001,2.314,3.327,6.406,9.7,24.328,8.523,12.043000000000001,14.329999999999998,3.249,14.167000000000002,33.562,2.4939999999999998,3.675,7.782,2.73,7.744999999999999,2.114,2.67,7.805999999999999,2.084,19.407,3.4459999999999997,7.465,2.297,9.392,2.24,2.316,3.226,23.198999999999998,40.22,2.613,4.492,5.106,16.285,2.433,14.012,13.963999999999999,4.555,5.722,2.176,2.804
15/04/2020,2.186,6.689,2.882,23.616,2.185,3.16,9.909,11.023,20.83,7.239,14.17,100.92699999999999,4.413,12.58,30.076999999999998,2.2729999999999997,3.1929999999999996,10.057,2.823,6.5200000000000005,2.35,2.539,6.9030000000000005,2.183,18.011,3.023,7.317,2.2809999999999997,7.908999999999999,2.117,2.188,2.99,25.147,32.457,2.364,4.855,4.372,13.532,2.291,12.032,12.393,4.2509999999999994,5.071,2.503,2.588
16/04/2020,2.168,5.612,2.561,25.6,2.069,2.895,10.860000000000001,12.926,17.314,6.086,12.831,143.565,4.902,11.612,26.997,2.188,2.942,9.199,3.063,5.572,2.188,2.408,5.7829999999999995,2.398,15.785,2.532,7.196000000000001,2.143,7.5440000000000005,2.002,2.137,2.947,23.349,29.756,2.234,4.393,13.755,11.83,2.145,10.378,11.005,3.865,4.299,2.533,2.387
17/04/2020,2.034,4.746,2.426,23.094,2.559,2.5629999999999997,10.471,13.228,15.254000000000001,5.073,11.975,48.526999999999994,4.631,10.467,24.217,2.065,2.754,7.829,5.378,5.26,1.866,2.275,6.0969999999999995,2.445,13.890999999999998,10.424,8.332,1.9749999999999999,6.74,1.8840000000000001,5.955,2.849,19.733999999999998,27.906,2.129,3.7169999999999996,20.362,10.120000000000001,2.003,9.283,9.569,3.823,3.665,2.332,2.2
18/04/2020,1.8930000000000002,4.697,2.287,20.481,3.101,2.307,9.965000000000002,11.96,13.347,4.265,10.502,35.653,3.993,9.149,24.75,2.305,2.612,7.104,13.64,5.34,1.749,2.148,7.3790000000000004,2.545,12.271,23.647,13.145,1.855,5.757,1.767,7.35,2.67,16.762,23.499,2.027,3.0220000000000002,17.346999999999998,13.671,1.8619999999999999,8.315999999999999,8.704,3.6559999999999997,3.104,2.076,2.088
19/04/2020,1.791,6.24,2.153,17.973,3.039,2.074,15.879000000000001,12.399,11.449,3.662,9.293,29.695,3.4539999999999997,7.843999999999999,66.744,3.678,2.471,6.646,20.857,6.141,1.627,2.021,8.707,2.287,10.951,28.543999999999997,16.198999999999998,1.7320000000000002,4.763,1.698,7.036,2.484,14.536,19.491,3.987,2.44,14.218,17.669999999999998,3.012,9.101,26.099,3.3920000000000003,2.5919999999999996,1.8239999999999998,1.98
20/04/2020,1.691,8.078,2.0220000000000002,16.536,2.705,1.883,20.733,12.175,11.358,3.6020000000000003,8.304,24.092,2.91,6.978,82.463,3.9640000000000004,2.347,5.827,20.093,6.314,1.5030000000000001,2.333,8.969,1.8780000000000001,9.966000000000001,25.168,14.017999999999999,1.6079999999999999,3.907,1.584,6.696,2.352,12.672,16.792,5.804,2.19,12.099,20.016,2.967,11.136,34.638999999999996,4.188,2.334,8.828,1.876
