Date,I
01/10/2013,26.330000000000002
02/10/2013,22.41
03/10/2013,15.690000000000001
04/10/2013,10.79
05/10/2013,11.6
06/10/2013,8.64
07/10/2013,8.120000000000001
08/10/2013,11.45
09/10/2013,10.23
10/10/2013,16.94
11/10/2013,12.91
12/10/2013,8.92
13/10/2013,9.75
14/10/2013,8.13
15/10/2013,6.79
16/10/2013,7.63
17/10/2013,8.43
18/10/2013,5.75
19/10/2013,7.37
20/10/2013,6.050000000000001
21/10/2013,5.8100000000000005
22/10/2013,4.48
23/10/2013,4.49
24/10/2013,3.94
25/10/2013,4.5
26/10/2013,4.5
27/10/2013,3.99
28/10/2013,3.7699999999999996
29/10/2013,3.4699999999999998
30/10/2013,3.78
31/10/2013,3.8099999999999996
01/11/2013,3.67
02/11/2013,3.9
03/11/2013,2.9
04/11/2013,5.22
05/11/2013,2.65
06/11/2013,2.9699999999999998
07/11/2013,2.6399999999999997
08/11/2013,5.859999999999999
09/11/2013,1.69
10/11/2013,4.75
11/11/2013,3.7800000000000002
12/11/2013,2.0
13/11/2013,3.81
14/11/2013,2.73
15/11/2013,2.51
16/11/2013,1.85
17/11/2013,1.9900000000000002
18/11/2013,1.31
19/11/2013,2.0100000000000002
20/11/2013,3.37
21/11/2013,1.38
22/11/2013,2.67
23/11/2013,2.81
24/11/2013,4.11
25/11/2013,3.89
26/11/2013,7.790000000000001
27/11/2013,6.52
28/11/2013,5.710000000000001
29/11/2013,4.52
30/11/2013,4.83
