Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/05/2015,3.8440000000000003,3.3280000000000003,3.162,3.1660000000000004,3.945,3.18,3.1420000000000003,12.028,3.159,3.1870000000000003,3.324,5.135999999999999,3.129,3.215,3.153,3.1710000000000003,3.1740000000000004,3.191,3.428,3.2,4.805,3.164,3.136,3.144,4.124,3.205,3.194,3.233,3.2750000000000004,3.224,3.4160000000000004,3.168,3.884,3.263,3.3579999999999997,3.209,3.17,3.158,3.172,3.17,3.161,6.346,3.149,3.1479999999999997,3.1630000000000003
02/05/2015,5.0169999999999995,3.029,4.3309999999999995,2.854,5.772,3.1,2.834,20.737000000000002,2.849,4.683,3.096,5.725,2.817,2.9139999999999997,2.835,2.894,2.865,2.8890000000000002,3.2279999999999998,2.891,5.446,3.5100000000000002,2.8289999999999997,2.819,5.281000000000001,2.912,2.888,3.503,2.9699999999999998,2.926,3.287,2.874,16.107,3.535,3.141,2.933,2.8609999999999998,2.851,2.909,2.867,2.854,7.5409999999999995,2.838,2.9690000000000003,2.8499999999999996
03/05/2015,5.292999999999999,2.723,4.918,3.314,6.4319999999999995,10.879999999999999,2.577,21.142,2.576,7.5040000000000004,2.855,5.481,2.5540000000000003,2.643,2.854,2.635,3.0540000000000003,2.6189999999999998,2.9370000000000003,2.629,5.097,3.524,2.5789999999999997,2.543,7.14,2.648,2.607,3.2619999999999996,6.47,2.646,3.0620000000000003,2.6180000000000003,20.067,12.679,2.844,2.677,3.82,2.586,4.305,2.589,2.586,7.258,2.567,2.721,2.606
04/05/2015,4.705,2.452,4.654,12.761,6.045,20.962,4.302,16.878999999999998,2.373,10.254,2.625,4.816,2.359,2.404,2.75,2.402,2.8019999999999996,2.395,2.6449999999999996,3.26,4.425,3.129,2.382,2.348,8.207,2.415,2.391,2.906,12.077,2.407,3.5780000000000003,2.564,14.157,20.202,2.582,2.465,3.761,2.383,4.945,2.3659999999999997,2.3689999999999998,6.413,2.379,2.476,2.406
05/05/2015,3.983,2.243,4.069,40.681,5.125,24.879,5.016,13.484,2.219,11.712,2.999,4.087,2.204,2.246,2.543,2.251,3.7,2.2359999999999998,2.399,9.909,3.726,2.61,2.229,2.189,9.061,2.254,2.239,2.6319999999999997,14.827,2.252,3.275,2.385,11.094000000000001,18.767,2.726,2.292,3.319,2.2279999999999998,4.601,2.521,2.219,5.401,2.254,2.276,2.2399999999999998
06/05/2015,3.357,2.099,3.522,48.538,4.245,22.529,4.688,11.120000000000001,2.067,11.185,3.2110000000000003,3.455,2.051,4.353,2.3179999999999996,2.103,7.487,12.533000000000001,2.2,19.497,3.1580000000000004,2.376,3.387,2.028,8.944,2.518,6.925,2.404,14.126000000000001,2.101,2.8760000000000003,3.748,8.733,15.465,2.9480000000000004,2.149,3.575,2.277,3.923,7.292999999999999,54.423,4.455,2.098,2.1260000000000003,2.496
07/05/2015,3.7459999999999996,1.947,3.1630000000000003,27.42,3.454,19.976,3.976,20.227,2.074,10.174,3.098,2.81,1.904,15.355,2.1029999999999998,1.958,8.943000000000001,20.125,2.051,22.993000000000002,2.699,2.203,5.469,1.875,9.432,2.777,61.035,2.199,12.011,1.957,2.48,87.959,7.5120000000000005,12.433,2.888,2.134,15.114,116.315,3.189,9.23,81.743,3.579,2.0780000000000003,1.9740000000000002,2.4210000000000003
08/05/2015,4.0969999999999995,2.206,2.753,20.052,2.779,16.885,7.466,26.253999999999998,12.004999999999999,9.534,2.814,2.4749999999999996,1.758,23.068,1.9649999999999999,1.822,7.917,17.073999999999998,1.901,19.65,2.4219999999999997,2.059,5.851,1.851,9.295,2.907,93.497,2.0540000000000003,9.866,1.816,2.5940000000000003,127.36099999999999,6.83,10.587,2.657,1.996,42.157000000000004,181.387,2.7249999999999996,8.552,28.936999999999998,2.83,1.92,1.829,2.16
09/05/2015,3.908,2.293,2.407,15.742,2.362,14.120000000000001,10.827,22.746000000000002,18.592,8.677,2.485,2.259,1.619,19.527,1.8370000000000002,8.859,7.108,13.341999999999999,1.7610000000000001,15.625,2.453,1.917,5.414,1.73,8.521,2.743,34.982,1.952,8.206,1.676,2.4050000000000002,53.342,6.010999999999999,8.724,2.382,1.915,52.413000000000004,39.328,8.857,7.536,18.875,3.0300000000000002,1.7349999999999999,1.682,1.92
10/05/2015,7.522,2.126,2.1260000000000003,14.262,5.03,12.02,10.625,17.759,15.769,7.357,2.205,2.108,1.483,14.886,1.7,46.605000000000004,6.042,10.973,1.621,13.018,2.921,1.791,4.604,3.1830000000000003,10.55,2.426,23.692999999999998,1.832,7.0440000000000005,1.9809999999999999,2.1799999999999997,31.842,5.241,7.057,3.7030000000000003,1.791,23.754,21.191000000000003,13.224,6.487,15.457,2.931,1.607,1.545,1.706
11/05/2015,9.294,1.837,1.92,13.237,7.226,9.988,8.799999999999999,14.347,11.68,6.343,2.5709999999999997,1.963,1.345,11.904,1.5619999999999998,54.11,4.941,9.012,1.483,11.06,2.847,1.928,3.731,6.835999999999999,12.140999999999998,2.093,18.033,1.776,6.365,1.783,2.21,26.489,7.246,5.729,4.101,1.6520000000000001,17.547,16.25,11.983,6.518000000000001,13.516,2.674,1.483,3.122,1.8689999999999998
12/05/2015,8.386,1.569,2.042,11.27,7.633,8.2,7.579000000000001,11.953,9.421,5.464,2.587,1.821,1.2080000000000002,9.813,4.013999999999999,27.962,12.297,7.304,6.272,22.477,2.5309999999999997,1.718,2.864,8.929,11.117999999999999,1.809,17.141,9.29,5.477,1.476,2.0869999999999997,36.242999999999995,11.818,4.639,3.9690000000000003,1.528,14.149999999999999,13.331,15.120000000000001,6.71,11.690999999999999,4.307,1.362,5.154999999999999,1.8250000000000002
13/05/2015,6.959,1.333,1.87,9.408000000000001,6.59,7.325,6.909,9.979,11.247,8.887,2.387,1.694,1.075,8.153,4.83,19.552999999999997,77.87299999999999,5.974,16.772,125.47800000000001,4.193,1.567,2.152,11.379000000000001,13.844,1.5830000000000002,18.017,123.42699999999999,4.569,1.462,1.889,176.72899999999998,13.671,3.768,3.5210000000000004,1.401,11.991999999999999,10.901,18.121,6.118,9.831,4.41,1.665,4.859999999999999,1.6320000000000001
14/05/2015,6.151,1.195,1.654,7.932,5.427,6.443,6.204,8.274000000000001,33.977,10.586,2.085,8.122,0.9430000000000001,6.693,6.96,14.962,90.31,4.771,21.587,172.557,5.183,1.458,1.913,13.45,17.849,1.583,16.482,175.083,8.795000000000002,2.067,1.702,240.495,11.537,3.159,3.308,1.278,9.919,8.773,15.369,5.218999999999999,8.103,4.561999999999999,1.604,3.734,1.416
15/05/2015,5.651,1.063,1.462,6.7509999999999994,4.375,5.503,5.2330000000000005,6.937,35.318,9.616,1.826,11.304,0.876,6.32,7.056,11.958,32.076,3.811,16.875,44.283,5.979,1.339,1.7639999999999998,12.328,17.091,2.015,13.514,39.911,17.586,2.8360000000000003,1.542,57.8,10.289,2.706,3.523,1.17,8.317,6.949999999999999,12.788,4.295,6.531000000000001,4.33,1.396,3.466,1.225
16/05/2015,5.024,1.0110000000000001,1.329,5.705,3.443,4.676,4.364,6.866,17.296,9.012,1.827,9.652999999999999,0.8300000000000001,10.709,5.79,11.972000000000001,20.731,3.0220000000000002,12.546,26.442,5.869,1.2229999999999999,1.645,10.138,14.273,2.215,11.402000000000001,22.473,21.476,2.47,1.423,34.501,15.492,2.515,3.692,1.049,9.614,5.52,11.209,3.4160000000000004,5.181,16.47,1.21,12.675,1.1019999999999999
17/05/2015,4.276,0.964,1.279,5.054,2.7329999999999997,3.874,3.597,6.6259999999999994,12.338999999999999,7.857,1.7349999999999999,7.4559999999999995,0.787,12.499,4.741,12.145,16.099,2.453,10.023,20.646,5.127,1.123,1.521,8.221,13.192,2.083,9.79,23.664,17.55,1.965,1.306,26.838,18.355,2.362,3.505,0.927,9.783999999999999,4.421,9.605,4.311,4.132,28.008000000000003,1.0270000000000001,23.904,1.0170000000000001
18/05/2015,3.734,0.92,2.65,5.183999999999999,2.158,3.399,2.9429999999999996,6.164,11.266,7.577,2.043,5.925,1.669,11.093,3.713,10.697,13.354,2.2729999999999997,8.280999999999999,19.847,5.947,1.036,1.396,6.590999999999999,13.956,1.7750000000000001,8.283000000000001,23.78,13.704,1.39,1.1920000000000002,21.566000000000003,15.600000000000001,8.322,3.468,0.863,10.461,3.5890000000000004,8.109,9.774000000000001,3.3440000000000003,30.616999999999997,13.867999999999999,24.319000000000003,22.453000000000003
19/05/2015,3.21,0.88,2.693,4.907,2.112,3.0709999999999997,4.095000000000001,5.465,42.253,8.66,1.997,4.6690000000000005,2.362,9.583,2.865,8.914000000000001,15.771,2.14,6.705,20.698,9.018,0.934,1.267,5.144,14.134,1.502,6.897,18.777,11.432,1.218,1.085,20.195999999999998,13.076,14.268,7.327,0.8240000000000001,10.658999999999999,2.928,6.67,11.856,3.516,29.836,23.874000000000002,18.22,31.759
20/05/2015,2.726,0.8400000000000001,2.269,4.309,2.106,2.786,4.563,4.659000000000001,111.441,8.579,1.814,3.5629999999999997,2.278,8.151,2.233,7.5329999999999995,16.28,2.005,5.227,21.778,10.455,0.824,1.1360000000000001,3.955,13.244,1.272,5.643,14.9,9.6,4.431,1.56,18.582,11.272,14.17,11.872,0.785,9.822,2.7569999999999997,6.5969999999999995,9.837,3.234,24.816,21.543,13.39,20.009999999999998
21/05/2015,2.355,0.817,1.745,3.8020000000000005,1.939,2.576,4.239,3.914,122.109,7.727,1.5290000000000001,2.768,1.6429999999999998,6.792,1.875,6.297000000000001,13.706,1.8929999999999998,3.9480000000000004,20.283,9.355,0.768,1.0090000000000001,2.967,11.551,1.102,4.56,13.331,7.987,5.606,2.051,16.795,9.459,11.058,11.679,0.746,8.497,2.591,8.369,7.699999999999999,2.86,19.326999999999998,16.616999999999997,20.608,13.49
22/05/2015,2.073,0.787,1.414,3.359,1.733,2.4059999999999997,3.604,3.521,38.037,6.575,1.331,2.338,1.241,5.542,1.581,5.149,10.914000000000001,1.7770000000000001,2.947,16.954,8.303,3.839,2.425,2.335,9.8,1.038,3.939,12.737,6.536,5.2780000000000005,1.749,14.687,7.847,9.111,9.443999999999999,0.7130000000000001,7.145,2.428,8.433,6.311,6.9430000000000005,15.344999999999999,12.686,25.061999999999998,11.372
