Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/02/2012,0.9730000000000001,0.9730000000000001,0.9730000000000001,0.9730000000000001,0.972,0.974,1.189,1.0050000000000001,0.9730000000000001,0.9730000000000001,0.9710000000000001,0.972,0.9730000000000001,0.9730000000000001,0.9730000000000001,0.972,0.972,0.974,0.972,0.9830000000000001,0.9730000000000001,0.9730000000000001,0.972,0.972,0.9730000000000001,0.972,0.972,0.9710000000000001,0.972,0.9730000000000001,0.972,0.9730000000000001,0.9730000000000001,0.972,0.9730000000000001,0.972,0.9730000000000001,0.972,0.978,0.972,1.08,0.972,0.972,1.034,0.972
02/02/2012,0.948,0.948,0.9470000000000001,0.9530000000000001,0.9530000000000001,0.95,1.129,0.976,0.948,1.067,1.068,0.946,0.9470000000000001,0.9490000000000001,0.9470000000000001,0.946,0.946,1.103,0.946,0.988,0.948,0.9490000000000001,0.942,0.9450000000000001,0.9510000000000001,0.946,0.946,0.9450000000000001,0.95,0.948,0.946,0.948,0.9470000000000001,0.9530000000000001,0.948,0.946,0.946,0.946,0.9530000000000001,0.946,1.043,0.9450000000000001,0.946,1.143,0.954
03/02/2012,0.9239999999999999,0.9239999999999999,0.921,0.931,0.9359999999999999,0.9259999999999999,1.049,1.018,0.923,1.157,1.083,0.921,0.9219999999999999,0.9259999999999999,0.921,0.921,0.9199999999999999,1.2069999999999999,0.921,1.084,0.9239999999999999,0.9239999999999999,0.915,0.919,0.927,0.9199999999999999,0.976,0.9199999999999999,0.925,0.9239999999999999,0.921,0.9219999999999999,0.923,0.931,0.9239999999999999,0.921,0.9530000000000001,0.921,0.933,0.9179999999999999,0.9770000000000001,0.919,0.921,1.465,0.9299999999999999
04/02/2012,0.899,0.899,0.8959999999999999,0.909,0.919,0.9019999999999999,0.9630000000000001,1.143,0.9339999999999999,1.806,1.1460000000000001,0.8959999999999999,0.8979999999999999,0.903,0.8959999999999999,0.897,0.8959999999999999,1.185,0.8979999999999999,1.173,0.8999999999999999,0.8999999999999999,0.8919999999999999,0.8939999999999999,0.9059999999999999,0.893,0.9430000000000001,0.9339999999999999,0.901,0.899,0.897,0.8979999999999999,0.9019999999999999,0.907,0.8999999999999999,0.9059999999999999,0.9690000000000001,0.8959999999999999,0.9079999999999999,0.891,0.9339999999999999,0.8999999999999999,0.895,1.857,0.905
05/02/2012,0.877,0.877,0.871,0.8879999999999999,0.8979999999999999,0.879,0.9299999999999999,1.482,0.956,2.418,1.246,0.871,0.875,0.881,0.8720000000000001,0.8740000000000001,0.8780000000000001,1.2489999999999999,0.873,1.3659999999999999,0.877,0.8760000000000001,1.006,0.8680000000000001,0.9079999999999999,0.8660000000000001,0.899,1.1099999999999999,0.8800000000000001,0.875,0.8700000000000001,0.8740000000000001,0.881,0.883,0.877,0.917,1.15,0.8740000000000001,0.8820000000000001,0.8640000000000001,0.911,0.9590000000000001,0.8700000000000001,2.103,0.877
06/02/2012,0.8540000000000001,0.8580000000000001,0.847,0.867,0.877,0.857,0.9119999999999999,1.4180000000000001,0.909,2.9699999999999998,1.163,0.847,0.8740000000000001,0.857,0.849,0.851,0.8560000000000001,1.446,0.8480000000000001,1.5819999999999999,0.8540000000000001,0.851,0.964,0.845,0.917,0.8420000000000001,0.877,1.849,0.861,0.8500000000000001,0.8460000000000001,0.853,0.857,0.857,0.8560000000000001,0.972,1.3079999999999998,0.849,0.8560000000000001,0.8400000000000001,0.889,1.339,0.845,2.191,0.8500000000000001
07/02/2012,0.831,0.853,0.8220000000000001,0.845,0.8560000000000001,0.8340000000000001,0.891,1.2610000000000001,0.865,3.22,1.067,0.8220000000000001,0.8760000000000001,0.8340000000000001,0.825,0.8260000000000001,0.831,1.4160000000000001,0.8240000000000001,1.788,0.8300000000000001,1.249,0.8720000000000001,0.825,0.883,0.8180000000000001,0.853,2.078,0.881,0.825,0.8220000000000001,0.831,0.8400000000000001,0.8340000000000001,0.8420000000000001,0.9319999999999999,1.43,0.825,0.831,0.8200000000000001,0.994,1.692,0.8180000000000001,2.188,0.8240000000000001
08/02/2012,0.81,0.857,0.7989999999999999,0.8240000000000001,0.8660000000000001,0.8180000000000001,0.871,1.109,0.849,3.096,0.9590000000000001,0.798,0.8500000000000001,0.812,0.8029999999999999,0.804,0.8069999999999999,1.2950000000000002,0.8,2.157,0.806,1.7830000000000001,0.8340000000000001,0.9710000000000001,0.8959999999999999,0.804,0.829,1.943,1.057,0.8069999999999999,0.7989999999999999,0.8109999999999999,0.825,0.8660000000000001,0.8280000000000001,0.865,1.34,1.147,0.806,0.831,0.958,2.173,0.7949999999999999,2.201,0.965
09/02/2012,0.7869999999999999,0.8560000000000001,0.7749999999999999,0.812,0.833,0.7989999999999999,0.849,0.978,0.8300000000000001,2.7950000000000004,0.889,0.774,1.053,0.821,0.78,0.78,0.784,1.168,0.778,2.8289999999999997,0.784,3.272,0.81,1.071,1.124,0.867,0.8049999999999999,1.669,1.021,0.792,0.7769999999999999,0.7929999999999999,0.8069999999999999,0.8640000000000001,0.8089999999999999,0.843,1.176,1.5090000000000001,0.786,0.8,0.885,2.734,0.772,2.29,2.271
10/02/2012,0.7649999999999999,0.819,0.752,1.251,0.8160000000000001,0.78,0.8260000000000001,0.8879999999999999,0.808,2.396,0.8899999999999999,0.7490000000000001,1.616,0.9159999999999999,0.7590000000000001,0.7550000000000001,0.76,1.043,0.7550000000000001,3.339,0.7610000000000001,7.425,0.7869999999999999,1.006,1.6420000000000001,1.17,0.778,1.406,0.952,0.774,0.7550000000000001,0.78,0.7869999999999999,0.851,0.7889999999999999,0.8220000000000001,0.998,1.901,0.762,0.784,0.8400000000000001,3.014,0.748,2.264,3.8689999999999998
