Date,I
01/06/2012,2.5452576
02/06/2012,3.8654496
03/06/2012,2.3468831999999997
04/06/2012,19.5979392
05/06/2012,5.440608
06/06/2012,1.9393344
07/06/2012,4.1948064
08/06/2012,8.3594592
09/06/2012,19.111248
10/06/2012,2.8775519999999997
11/06/2012,2.2581504
12/06/2012,7.697635200000001
13/06/2012,1.6714943999999998
14/06/2012,1.6458336
15/06/2012,1.2883103999999999
16/06/2012,2.1026304
17/06/2012,1.4750208
18/06/2012,1.9330272
19/06/2012,1.5061248
20/06/2012,3.0997727999999998
21/06/2012,3.1109184
22/06/2012,2.2663584
23/06/2012,3.0919104
24/06/2012,3.4947072
25/06/2012,5.0410944
26/06/2012,6.968073599999999
27/06/2012,7.767964800000001
28/06/2012,6.296659200000001
29/06/2012,7.8705216
30/06/2012,5.9900256
01/07/2012,1.3842144
02/07/2012,1.1028959999999999
03/07/2012,3.8615616
04/07/2012,15.2445888
05/07/2012,5.0450688
06/07/2012,1.5233184
07/07/2012,3.1504031999999995
08/07/2012,7.5242303999999995
09/07/2012,14.048553600000002
10/07/2012,3.5109503999999996
11/07/2012,2.9081376
12/07/2012,6.4485504
13/07/2012,14.915145599999999
14/07/2012,9.811929600000001
15/07/2012,8.30304
16/07/2012,6.5917152
17/07/2012,5.2726464
18/07/2012,4.0627872
19/07/2012,4.515264
20/07/2012,3.2046624
21/07/2012,3.2495904
22/07/2012,3.9102048
23/07/2012,3.8587104
24/07/2012,15.9126336
25/07/2012,61.3030464
26/07/2012,49.6896768
27/07/2012,30.082752000000003
28/07/2012,18.763056
29/07/2012,18.695923200000003
30/07/2012,14.755824
31/07/2012,12.53664
