Date,I
01/03/2017,1.23
02/03/2017,4.1
03/03/2017,1.25
04/03/2017,4.51
05/03/2017,2.48
06/03/2017,2.13
07/03/2017,2.8099999999999996
08/03/2017,1.62
09/03/2017,3.16
10/03/2017,3.07
11/03/2017,1.2999999999999998
12/03/2017,3.42
13/03/2017,2.59
14/03/2017,2.82
15/03/2017,2.29
16/03/2017,2.3
17/03/2017,3.58
18/03/2017,3.0300000000000002
19/03/2017,2.52
20/03/2017,2.2800000000000002
21/03/2017,4.74
22/03/2017,3.0100000000000002
23/03/2017,2.38
24/03/2017,2.73
25/03/2017,3.7299999999999995
26/03/2017,4.029999999999999
27/03/2017,4.71
28/03/2017,4.470000000000001
29/03/2017,3.01
30/03/2017,4.41
31/03/2017,5.68
01/04/2017,5.95
02/04/2017,6.59
03/04/2017,5.42
04/04/2017,6.83
05/04/2017,8.16
06/04/2017,12.469999999999999
07/04/2017,17.68
08/04/2017,19.91
09/04/2017,20.490000000000002
10/04/2017,17.06
11/04/2017,14.899999999999999
12/04/2017,13.379999999999999
13/04/2017,11.31
14/04/2017,10.27
15/04/2017,9.64
16/04/2017,8.86
17/04/2017,10.72
18/04/2017,11.14
19/04/2017,15.46
20/04/2017,15.61
21/04/2017,16.11
22/04/2017,15.3
23/04/2017,12.43
24/04/2017,11.700000000000001
25/04/2017,9.129999999999999
26/04/2017,10.3
27/04/2017,7.319999999999999
28/04/2017,6.92
29/04/2017,6.290000000000001
30/04/2017,6.83
01/05/2017,6.51
02/05/2017,5.61
03/05/2017,5.1
04/05/2017,4.22
05/05/2017,3.7299999999999995
06/05/2017,3.23
07/05/2017,3.8899999999999997
08/05/2017,3.28
09/05/2017,3.23
10/05/2017,3.77
11/05/2017,2.38
12/05/2017,3.8100000000000005
13/05/2017,3.71
14/05/2017,2.9699999999999998
15/05/2017,4.25
16/05/2017,2.0
17/05/2017,3.05
18/05/2017,2.29
19/05/2017,2.57
20/05/2017,2.0
21/05/2017,2.42
22/05/2017,1.57
23/05/2017,2.35
24/05/2017,2.5100000000000002
25/05/2017,2.0500000000000003
26/05/2017,1.6099999999999999
27/05/2017,1.8299999999999998
28/05/2017,1.51
29/05/2017,1.45
30/05/2017,1.6199999999999999
31/05/2017,1.67
01/06/2017,1.96
02/06/2017,1.4400000000000002
03/06/2017,1.9100000000000001
04/06/2017,2.19
05/06/2017,0.55
06/06/2017,2.54
07/06/2017,3.84
08/06/2017,1.05
09/06/2017,2.8099999999999996
10/06/2017,2.96
11/06/2017,2.3899999999999997
12/06/2017,1.8399999999999999
13/06/2017,2.54
14/06/2017,1.87
15/06/2017,1.8900000000000001
16/06/2017,1.4500000000000002
17/06/2017,1.1400000000000001
18/06/2017,2.42
19/06/2017,0.28
20/06/2017,0.76
21/06/2017,1.57
22/06/2017,1.13
23/06/2017,0.39
24/06/2017,1.43
25/06/2017,1.9
26/06/2017,1.93
27/06/2017,1.73
28/06/2017,2.46
29/06/2017,3.62
30/06/2017,3.61
