Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
01/10/2019,12.39,12.709000000000001,12.18,12.142,12.984000000000002,12.258000000000001,12.32,12.616000000000001,12.323,12.207999999999998,12.541,12.489,12.46,12.302999999999999,12.606,12.169,12.664000000000001,12.567,12.200000000000001,12.923,12.682,12.683,12.148,12.206,12.682,12.341000000000001,12.399999999999999,12.263,12.584,12.623999999999999,12.214,12.308,12.406,12.585,12.423,12.233,12.795000000000002,12.559999999999999,12.267,12.259,12.311,12.587,12.418000000000001,12.547,12.246,12.104000000000001,12.913,12.313,13.046000000000001,12.572,12.988
02/10/2019,38.438,155.475,14.501999999999999,44.671,73.593,19.175,68.451,37.213,70.91300000000001,83.951,101.009,69.924,80.09,199.987,46.931000000000004,25.837000000000003,19.958,63.608000000000004,21.628,72.365,75.97200000000001,43.372,20.694,37.343,56.461,31.493,36.806,66.572,36.863,27.173000000000002,72.201,58.152,74.80499999999999,62.571,123.535,18.926000000000002,144.77700000000002,46.626000000000005,16.718,92.731,56.525999999999996,46.821999999999996,34.444,89.721,79.79,20.59,143.58499999999998,22.316,133.08,94.393,145.388
03/10/2019,119.545,276.724,118.602,208.588,221.90300000000002,121.04899999999999,245.573,167.164,233.181,277.827,251.726,226.239,150.67000000000002,331.39,195.459,82.389,179.89,320.906,129.191,232.9,212.15300000000002,149.80700000000002,43.44,150.375,156.584,103.36200000000001,159.607,280.222,123.373,117.357,193.56099999999998,182.1,244.471,285.541,243.974,142.24200000000002,268.759,198.544,104.691,231.779,267.075,188.639,177.767,165.248,221.074,63.964999999999996,298.726,193.055,268.629,239.504,319.812
04/10/2019,124.827,107.535,162.715,254.813,195.006,195.03699999999998,225.94299999999998,197.035,215.029,236.117,189.377,209.26399999999998,94.134,116.809,212.812,102.697,277.797,365.597,185.258,225.225,177.93,161.606,54.93900000000001,192.081,140.873,114.727,190.76500000000001,296.687,128.461,137.418,159.558,174.164,208.06799999999998,302.821,132.31099999999998,204.34,115.52499999999999,245.309,137.728,171.62599999999998,306.273,199.91,249.09199999999998,101.362,169.22,76.682,148.735,259.221,149.542,161.135,184.25
05/10/2019,45.81,44.805,47.546,59.602,52.557,49.928999999999995,55.480999999999995,53.607,55.688,58.611,51.53,53.428000000000004,41.370999999999995,48.495,52.577,42.272,59.765,69.44200000000001,53.299,56.768,50.807,47.484,37.482,44.569,48.626999999999995,44.066,50.337,66.068,43.43,45.370000000000005,48.676,49.120999999999995,55.008,67.94500000000001,46.453,51.527,45.721,57.455,44.784,49.117999999999995,65.053,53.109,53.58,41.4,50.278000000000006,40.008,49.446,60.340999999999994,48.132,48.022999999999996,52.995000000000005
06/10/2019,34.113,35.111000000000004,31.925000000000004,36.998999999999995,34.841,34.418,34.408,36.406,36.158,37.59,35.044,34.553,31.967,41.88,32.561,32.489,34.992000000000004,37.58,36.992999999999995,37.247,34.47,32.342,31.759,28.056,41.329,33.611000000000004,32.747,41.519999999999996,30.354999999999997,31.942,34.207,33.988,36.212,41.951,33.9,32.3,35.174,36.414,31.686,33.171,39.455,34.599000000000004,32.614999999999995,31.395,35.022999999999996,32.046,36.863,37.306,34.785,32.81,36.296
07/10/2019,29.825000000000003,30.978,26.298000000000002,36.249,28.637,31.839,28.546999999999997,32.007,30.223,31.096999999999998,29.383,28.553,30.569,38.694,27.166,27.308999999999997,29.614,32.827,31.988999999999997,30.991,36.688,30.793,29.016,24.078,41.94,28.798000000000002,28.696,41.272,25.722,26.606,28.527,28.994,30.36,35.058,30.38,26.743000000000002,34.87,31.221999999999998,26.312,31.519,35.869,28.492,28.491,25.772,28.947000000000003,27.43,31.135,33.774,28.914,27.435,30.137
08/10/2019,25.909,27.642000000000003,22.131,35.342,24.18,29.482,24.238,28.093000000000004,25.314999999999998,25.661,24.78,24.250999999999998,29.683,33.627,23.239,22.95,25.177999999999997,28.875,28.379,25.796,50.845,30.522,26.113999999999997,20.931,36.748000000000005,24.767000000000003,25.307000000000002,40.667,22.674999999999997,22.564,23.895,24.506,25.644,29.102000000000004,27.366,22.807,35.189,26.94,22.186,31.259999999999998,32.369,23.711,24.913,22.011,24.148,23.399,27.868,30.716,24.259,23.448999999999998,25.125
09/10/2019,21.9,23.505000000000003,19.578,29.718000000000004,21.133,25.573,21.19,23.721999999999998,21.728,21.966,21.47,21.432,25.084,27.914,20.399,19.895,21.935,24.429000000000002,24.811999999999998,22.185000000000002,50.929,28.076999999999998,21.918,18.604,30.851999999999997,21.164,21.605,34.616,25.168,19.686999999999998,20.67,21.206,21.95,24.365000000000002,23.079,20.064999999999998,31.709,23.003,19.372999999999998,28.093000000000004,27.171,20.609,21.351,19.77,21.057000000000002,20.094,24.532,25.611,20.982,40.817,21.592
10/10/2019,19.261000000000003,26.538,17.507,24.747,18.545,22.18,18.801000000000002,20.756999999999998,19.236,19.34,26.239,19.897,21.335,23.353,18.065,17.739,19.616999999999997,21.296,21.467,19.711,39.144000000000005,25.75,19.089,16.53,28.988,18.724,18.869999999999997,28.758,27.843000000000004,17.329,18.321,19.012999999999998,19.466,21.403,20.195999999999998,17.701999999999998,27.314,20.29,17.23,24.137,23.148,18.310000000000002,18.9,17.750999999999998,18.703,17.969,21.048000000000002,21.884,18.448,48.782,18.982
11/10/2019,17.216,29.086999999999996,16.857,22.56,16.195,19.696,16.59,18.605,17.130000000000003,16.964,29.557000000000002,18.15,19.07,20.339,16.011000000000003,15.752,17.477,18.809,19.131,17.451,32.789,22.536,17.161,14.604000000000001,27.783,16.619,17.134999999999998,24.264,25.57,15.131,16.302,21.731,17.416,19.012999999999998,18.087,15.494,22.979,18.128,15.236,20.793,20.77,16.265,16.919,15.780999999999999,16.46,16.061,18.697,19.618000000000002,16.241999999999997,37.931,17.188
12/10/2019,15.912,25.975,15.767,24.675,14.077,17.778000000000002,14.569,16.722,17.683,16.044999999999998,26.091,16.241999999999997,17.125,17.945,14.237,13.949,16.615,16.524,17.141,15.35,27.613,19.871000000000002,15.434999999999999,12.928999999999998,24.133,14.639,15.623,21.367,21.832,13.248000000000001,14.478000000000002,23.060000000000002,15.412,17.115,16.099,13.472999999999999,20.279,18.636,13.374,18.53,18.776,14.393,14.962,14.052000000000001,14.373,14.364,17.164,17.653,14.26,31.54,15.632
13/10/2019,14.555,22.29,14.430000000000001,25.851,12.215,15.903,12.716,14.948,17.464,15.490000000000002,22.593999999999998,14.344999999999999,15.236,15.770999999999999,13.190999999999999,12.29,15.764,14.439,15.255,16.512999999999998,23.499000000000002,18.123,13.733999999999998,11.456000000000001,22.183,12.858,14.254999999999999,20.121,19.179000000000002,11.73,12.758,20.325,13.659,15.734000000000002,14.360999999999999,11.671000000000001,18.655,20.744,11.689,16.464,16.807,12.642,13.079,12.467,12.486,13.111999999999998,15.656,15.762,12.513,26.258,14.133
14/10/2019,13.083,19.535,13.058,23.625999999999998,10.683,14.135,11.364,13.234,15.748,14.485,19.98,12.559999999999999,13.486,13.792,12.58,12.137,15.856,12.557,13.763,22.787,20.883,16.448,12.118,10.041,21.961,11.281,12.893,18.602,17.552,13.592,11.188,17.908,12.077,14.349,17.033,10.172,16.991,21.661,10.228,14.506,14.908999999999999,11.059999999999999,11.383,10.991,10.876999999999999,12.001999999999999,14.113,13.948,10.94,22.253999999999998,12.64
15/10/2019,11.612,17.508,11.674999999999999,20.759,9.407,12.452,10.151,11.669,14.510000000000002,13.242,18.085,11.298000000000002,11.860999999999999,12.059,11.926,16.084,15.102,11.003,12.308,25.575000000000003,21.44,14.792,11.818999999999999,8.798,21.241,10.274000000000001,11.773,17.287,16.025,85.637,9.856,16.329,10.607,12.934999999999999,17.915,8.938,15.337,19.68,8.997,12.68,13.14,9.719999999999999,9.949,9.658999999999999,9.527000000000001,10.836,12.535,17.018,9.623999999999999,19.815,11.235999999999999
16/10/2019,10.538,15.672,10.297,20.319,8.35,12.458,9.045,10.289,13.266,11.907,16.334,10.103,10.418,10.606,11.097000000000001,17.945,14.023,9.728,11.202,22.938,21.009,13.142,11.131,7.89,20.506,9.171,10.748,16.009,14.449,138.31199999999998,8.721,14.94,9.332,11.596,18.897,7.904,13.937000000000001,17.541,9.614,11.304,20.815,8.611,8.725,8.516,8.397,9.687999999999999,11.07,20.057,8.551,17.761,11.301
17/10/2019,9.600999999999999,16.092,9.107,19.931,7.470000000000001,11.91,8.084,9.114,13.621,10.593,15.232999999999999,9.029,9.201,10.378,10.088000000000001,15.892,14.221,8.717,10.394,19.989,19.168,11.639,10.205,7.087,19.69,8.175,9.841,14.601,13.079999999999998,42.331,7.791,13.747,8.274000000000001,10.7,19.592,7.079,12.549,16.132,10.806000000000001,10.088000000000001,26.053,7.645,7.71,7.579000000000001,7.5089999999999995,9.175,9.916,19.264000000000003,7.682,15.821000000000002,20.758000000000003
18/10/2019,9.706,15.799000000000001,8.046,18.646,6.7540000000000004,11.079999999999998,7.266,8.387,13.484,9.437999999999999,14.044,8.144,8.172,10.280000000000001,9.034,14.428999999999998,16.726,7.858,9.491,19.547,18.992,13.591,9.189,6.398,18.234,7.316000000000001,8.841999999999999,13.097999999999999,11.889000000000001,29.596,7.147,12.347000000000001,7.756,11.605,18.349,6.478,11.172,14.777999999999999,24.242,9.028,23.552,6.857,7.051,6.816999999999999,6.785,8.609,8.938,16.895,6.933,14.093,28.153
19/10/2019,11.029,14.882,7.164,17.653,6.170999999999999,10.158,6.589,7.728,12.869,8.419,12.749,7.765000000000001,9.291,9.703,8.097,13.350000000000001,17.364,9.722,8.588000000000001,22.855,18.302,14.75,8.241,5.922000000000001,19.029,6.5649999999999995,8.027000000000001,11.564,15.943000000000001,28.199,6.803,10.925,7.211,11.763,21.576,6.046,9.907,13.283,46.297,8.11,20.217,6.226,6.583,6.191999999999999,6.211,8.322,8.137,14.533999999999999,6.8,13.286999999999999,26.713
20/10/2019,11.389,13.91,6.4399999999999995,17.393,5.641,9.379999999999999,6.025,7.0729999999999995,11.979000000000001,7.535,11.442,7.484,9.571,9.349,8.081,12.196,15.744,10.135,7.7219999999999995,24.339,16.587,17.144,7.433,5.471,19.195999999999998,5.9270000000000005,7.282,10.167,17.636,26.909999999999997,6.895999999999999,9.607,6.589,11.401,23.808,5.553,8.898,11.747,49.185,7.350999999999999,17.769,5.758,6.113,6.683999999999999,5.718999999999999,7.939,9.179,12.816,6.53,12.421999999999999,23.591
21/10/2019,10.989,12.849,5.883,16.618,5.209,8.529,5.567,6.805,11.086,6.855,10.152999999999999,7.459,9.226,8.757,7.886,10.984,14.152,9.561,6.9430000000000005,21.329,15.08,21.892,6.739,5.071,17.314,5.439,6.595,8.981,16.32,23.932000000000002,6.791,8.562999999999999,6.029,10.731,21.009,5.1,8.031,10.554,42.003,6.635,15.933,5.381,5.6579999999999995,6.838,5.321,8.56,9.431000000000001,11.754999999999999,6.235,11.456,22.662
22/10/2019,10.371,11.707,5.432,16.372,4.988,7.711,5.179,6.418,10.634,6.24,9.026,7.036,8.614,8.053,7.601,9.836,12.93,9.253,6.281,18.854,13.74,23.412,6.564,5.782,15.811,5.023,6.066,8.027000000000001,14.76,21.205,6.54,9.855,5.556,9.924,18.571,4.834,9.471,9.539,38.572,6.039,14.297,5.034,5.213,6.925,5.014,8.816,9.305,11.081,5.82,10.585,23.654
23/10/2019,9.724,10.574,5.059,15.832999999999998,4.779,7.033,4.905,5.898,10.294,5.736000000000001,8.047,6.526,10.725000000000001,7.327,6.986000000000001,8.822,11.903,8.693,5.731,17.201999999999998,12.482,21.837,7.385,5.876,14.512,4.752000000000001,5.609999999999999,7.273,13.354000000000001,18.990000000000002,6.209,12.208,5.1579999999999995,9.108,16.945999999999998,4.596,19.241,8.586,34.648,5.735,12.728,4.8100000000000005,4.864,6.611,4.781000000000001,8.639,8.929,10.233,5.9110000000000005,9.841000000000001,22.055
24/10/2019,10.104,9.467,4.691,15.082,4.578,7.484,4.697,5.386,9.66,5.3309999999999995,7.225,6.002,12.925,7.006,6.276,12.992,10.898,7.949,6.418,15.734000000000002,11.312,19.258000000000003,7.897,5.662,13.24,4.561,5.305,6.642,13.337,17.238,5.782,13.245999999999999,4.85,8.24,15.449000000000002,4.397,26.957,16.894,30.997999999999998,5.483,11.940000000000001,5.922,4.633,6.073,5.705,8.21,8.369,9.389,5.893,8.993,21.089
25/10/2019,11.259,8.621,4.45,14.474,4.39,8.469999999999999,4.498,5.032,8.868,4.984,6.647,5.495,13.882,6.622,5.843,16.716,10.0,7.231,6.72,14.245,10.949,16.829,10.389,5.388,12.157,5.336,5.035,6.130999999999999,12.847000000000001,15.524000000000001,7.872999999999999,13.951,4.65,7.901999999999999,14.168,4.214,24.672,22.505000000000003,26.556,5.24,10.822,7.6739999999999995,4.442,5.529,6.94,7.677,7.959,9.426,5.589,8.190000000000001,21.751
26/10/2019,11.572,8.059000000000001,4.263999999999999,14.529,4.691,9.229,4.308,4.972,8.001,4.758,6.462,5.046,13.222,6.2059999999999995,5.418,17.283,9.261000000000001,6.643000000000001,6.4830000000000005,12.784,10.418,15.124,11.535,5.1690000000000005,12.11,5.659,4.807,5.729,11.965,13.931000000000001,8.894,14.218,4.484,11.736,12.866,4.045,21.801,20.68,22.874,4.959,9.744,8.702,4.292,5.084,10.003,7.116,7.914,9.184,5.211,7.466,20.666
