Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
01/09/2019,4.758,4.771,4.745,4.779,4.745,4.769,4.752,4.759,4.735,4.788,4.743,4.776,4.755,4.771,4.753,4.752,4.768000000000001,4.764,4.766,4.75,4.796,4.775,4.757,4.736000000000001,4.777,4.784,4.759,4.745,4.785,4.7620000000000005,4.756,4.753,4.866,4.752000000000001,4.766,4.739,4.774,4.752,4.766,4.7669999999999995,4.769,4.7459999999999996,4.766,4.765000000000001,4.757,4.755,4.761,4.775,4.757,4.744,4.773
02/09/2019,4.6930000000000005,7.6290000000000004,4.324,5.676,4.376,4.345,5.969,4.333,4.5329999999999995,5.295,4.33,4.383,4.338,4.647,4.344,4.756,5.034,5.08,4.333,6.598,5.714,4.4079999999999995,4.338,4.32,4.466,5.129,4.839,5.984,5.5920000000000005,4.334,5.817,4.366,4.88,4.352,4.337,4.891,8.326,4.332,4.383,4.47,4.687,6.137,4.333,4.343,7.1209999999999996,4.343,4.324,4.576,4.463,4.327,4.344
03/09/2019,8.739,69.728,4.038,50.544,8.004999999999999,5.351,14.761,8.483,7.648,12.271,6.7940000000000005,12.327,8.341000000000001,6.194000000000001,6.421,9.639,19.65,6.9879999999999995,8.443999999999999,36.061,7.053,8.883,4.223,5.351,6.318,10.822000000000001,15.151,6.646,26.732,6.88,42.416,5.537,7.255,7.872,5.459,8.184,12.509,9.177,7.295999999999999,4.836,7.005,9.778,4.398,13.183,14.785,4.893,5.295,8.597999999999999,7.6,6.242,5.063
04/09/2019,42.796,121.113,8.171,98.46000000000001,18.060000000000002,13.321,76.438,109.361,30.762,23.958,13.765999999999998,24.916,27.551,8.877,29.805,23.315,71.84100000000001,12.078999999999999,24.994,56.605999999999995,17.18,22.147,9.318999999999999,19.302,12.445,22.075,37.086,14.344999999999999,47.444,34.741,135.651,22.814,14.917000000000002,26.152,11.167,19.027,19.991,61.449999999999996,26.326,6.432,13.539,18.997,9.597999999999999,42.933,28.73,11.689,11.137,20.966,11.672,13.8,14.768
05/09/2019,156.193,54.149,13.77,79.916,49.062,23.894,111.616,172.746,40.086,32.144,18.118,30.081000000000003,88.787,10.257,57.217,33.046,117.167,15.891,67.055,32.838,38.649,71.328,13.042,39.361000000000004,24.459,26.814,45.311,23.312,31.476999999999997,59.024,171.599,36.223,101.2,40.532,15.844999999999999,27.999,29.748,95.92,63.831,11.683,20.854,39.332,14.223,57.073,52.022999999999996,24.564,25.373,28.95,13.674,20.425,44.444
06/09/2019,190.214,52.553000000000004,54.562,38.495999999999995,61.961,28.317,78.331,44.86,106.227,84.122,20.186,26.171,233.98200000000003,9.997,91.726,29.194000000000003,104.289,68.977,94.19200000000001,32.605000000000004,48.486,137.40800000000002,22.044,128.925,30.524,23.403,31.641,115.038,34.305,61.254000000000005,103.91,27.52,148.073,33.712,17.697,33.338,33.195,97.666,65.318,18.652,84.388,97.48,17.747,31.942,53.667,104.42099999999999,58.70099999999999,26.138,17.648,59.181999999999995,46.067
07/09/2019,91.566,116.791,68.243,100.489,44.226,27.314999999999998,131.685,31.982,158.61,120.231,113.078,23.947,266.216,22.677,99.583,26.716,122.439,178.685,143.214,85.054,33.541,163.595,56.82599999999999,217.77100000000002,30.746000000000002,19.029,89.194,209.41199999999998,36.105000000000004,175.26999999999998,41.760000000000005,25.997,52.916,33.226,53.109,37.699,30.929000000000002,119.27300000000001,95.892,42.461000000000006,199.691,185.846,36.531,24.849999999999998,49.31399999999999,162.57999999999998,101.476,37.702,45.071,93.329,27.109
08/09/2019,208.594,122.283,68.008,239.544,48.252,25.969,111.134,27.881999999999998,80.462,65.84299999999999,177.328,76.72200000000001,83.88,149.616,52.442,23.571,122.40299999999999,254.161,155.79899999999998,114.586,30.476,138.091,78.041,121.743,35.685,16.112000000000002,154.28199999999998,84.577,34.528999999999996,183.989,35.643,27.528999999999996,59.341,33.143,79.70800000000001,36.155,26.689999999999998,43.96,131.937,62.967,157.62099999999998,154.67,47.410000000000004,20.596,52.852000000000004,59.653999999999996,83.57000000000001,49.744,50.039,41.655,22.767
09/09/2019,202.618,47.399,111.08699999999999,172.904,120.58500000000001,24.741999999999997,50.034,22.515,76.185,48.743,65.936,129.789,41.622,215.68599999999998,76.438,20.752000000000002,54.367999999999995,213.43,59.705,46.103,26.226,51.025000000000006,55.582,52.370999999999995,88.237,14.543,84.756,38.647999999999996,33.299,190.309,36.574,69.471,56.527,34.370999999999995,33.568,30.916000000000004,23.335,35.635,55.44200000000001,45.961,50.669,54.297000000000004,32.714,17.919,107.088,38.657,35.326,127.041,30.607999999999997,30.247,20.038
10/09/2019,55.56,35.378,137.025,53.226,155.837,21.663,43.762,18.766,48.249,47.277,36.053,82.042,34.885999999999996,51.916,165.68099999999998,18.106,132.97299999999998,57.595,70.962,37.367000000000004,21.903,36.995,32.641000000000005,37.620999999999995,124.65,12.774999999999999,39.689,46.577,30.09,269.366,36.357,88.421,36.955,34.457,26.27,31.37,21.161,36.647999999999996,42.841,43.069,37.245000000000005,43.722,30.965,16.189,313.934,32.931,26.202,161.86200000000002,23.528,27.893,18.874000000000002
